class,image_path,name,xmax,xmin,ymax,ymin
2,5191ba1f844dc80bdef515cc5733b468.jpg,POTHOLES,813,479,483,323
4,024f288e689bf2aca56788af93f84d25.jpg,CONSTRUCTION_ROAD,464,173,260,171
4,024f288e689bf2aca56788af93f84d25.jpg,CONSTRUCTION_ROAD,689,338,247,164
2,65db5e118445c8ec05e08174a3ef8610.jpg,POTHOLES,832,467,542,261
2,cca4d2787be09ba7c89408ce0ee21940.jpg,POTHOLES,213,0,397,242
9,d88c9c346eb88702569f9f060424bbc3.jpg,CLUTTER_SIDEWALK,503,-44,321,167
9,d88c9c346eb88702569f9f060424bbc3.jpg,CLUTTER_SIDEWALK,1019,549,330,197
3,d88c9c346eb88702569f9f060424bbc3.jpg,GARBAGE,665,521,380,289
2,ad3c68fd3abb35abaf32f5385482486d.jpg,POTHOLES,614,425,470,317
2,ad3c68fd3abb35abaf32f5385482486d.jpg,POTHOLES,797,513,517,331
7,c415ce33c5dd72b92e3d411ecee2a580.jpg,BAD_BILLBOARD,217,109,210,151
7,c415ce33c5dd72b92e3d411ecee2a580.jpg,BAD_BILLBOARD,172,15,224,150
9,d9bd424d6b040fcb415a3e87c9750307.jpg,CLUTTER_SIDEWALK,449,117,265,170
9,d9bd424d6b040fcb415a3e87c9750307.jpg,CLUTTER_SIDEWALK,698,344,275,158
9,db0e5d13d26071f466809efc8067fe9a.jpg,CLUTTER_SIDEWALK,321,3,421,235
9,db0e5d13d26071f466809efc8067fe9a.jpg,CLUTTER_SIDEWALK,836,258,408,237
3,db0e5d13d26071f466809efc8067fe9a.jpg,GARBAGE,290,169,382,305
3,31290fbea375cd6f1d6cfdce56afb520.jpg,GARBAGE,699,573,375,258
4,02375183f793040ebe1192ef1177104d.jpg,CONSTRUCTION_ROAD,647,-78,508,125
4,02375183f793040ebe1192ef1177104d.jpg,CONSTRUCTION_ROAD,1043,346,529,150
0,09644ff5f887fc2caf165f0814b55cda.jpg,GRAFFITI,448,272,208,80
2,09644ff5f887fc2caf165f0814b55cda.jpg,POTHOLES,602,410,282,189
3,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,689,608,210,162
3,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,831,727,243,181
3,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,169,92,237,187
9,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,414,306,200,166
9,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,346,196,232,164
9,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,267,-10,271,164
2,37274d1f9a404b030ac723babf3e463c.jpg,POTHOLES,231,79,358,253
2,37274d1f9a404b030ac723babf3e463c.jpg,POTHOLES,881,654,391,299
4,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,485,-92,379,12
4,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,760,240,379,40
4,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,1065,513,370,58
3,30f47cf8949679813252ca6359ae059e.jpg,GARBAGE,502,398,238,154
9,8606e8df0ee7b330cdb7d0dd330ae7b7.jpg,CLUTTER_SIDEWALK,925,345,428,173
2,be7b99d923c8729b824042dce6aca0e1.jpg,POTHOLES,687,577,322,249
3,1c01f282d69336b96f8c2e36ddb7013f.jpg,GARBAGE,678,577,279,186
3,921b38fcab84fc09f64480cc6500bbfe.jpg,GARBAGE,406,316,382,329
3,921b38fcab84fc09f64480cc6500bbfe.jpg,GARBAGE,284,206,363,310
3,d5f57126e0a79470a1a6b59a38fcdfeb.jpg,GARBAGE,57,-10,248,199
3,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,128,54,290,259
3,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,204,140,298,257
3,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,405,295,301,246
3,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,438,373,307,270
3,dba797ccce21ec49aacb345defe569bf.jpg,GARBAGE,525,461,428,378
0,6964aabd27ae9ac9b9824117462ea150.jpg,GRAFFITI,552,451,187,136
3,9963f142379872ace3021b3ab93dce44.jpg,GARBAGE,538,482,247,204
3,81fc18397a8eb76ce29b2ca9fb20b57f.jpg,GARBAGE,454,357,342,233
10,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,377,6,318,204
10,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,937,672,323,211
10,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,959,891,318,251
0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,75,-22,291,201
0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,628,526,287,246
0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,655,608,281,232
0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,713,653,290,222
3,1d15349a6649a11834ee337bfb7f5d38.jpg,GARBAGE,531,291,424,342
8,568475e600caf5cd44c38c8729958750.jpg,SAND_ON_ROAD,747,554,270,160
3,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,965,860,380,325
3,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,858,750,388,316
3,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,278,197,412,355
3,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,259,183,451,391
0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,167,-8,196,116
0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,323,114,211,109
0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,614,370,250,115
3,d68db5accf40263b2e08102fe60ae4e2.jpg,GARBAGE,941,813,283,190
3,d68db5accf40263b2e08102fe60ae4e2.jpg,GARBAGE,794,657,263,206
3,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,281,132,407,354
3,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,366,264,398,353
3,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,409,343,414,361
3,f4ca658b0409e25e7f1ca0ed52f480d3.jpg,GARBAGE,727,650,299,231
3,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,393,338,266,222
3,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,411,290,311,252
3,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,277,226,299,250
3,cc17906ce12942d3a571fb2947182dd6.jpg,GARBAGE,413,369,365,318
3,cc17906ce12942d3a571fb2947182dd6.jpg,GARBAGE,78,4,350,322
3,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,383,312,216,178
3,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,373,295,236,182
3,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,339,258,242,187
3,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,319,176,267,200
2,0c60aeb768a125999b9b69179f10a479.jpg,POTHOLES,540,435,399,279
2,0c60aeb768a125999b9b69179f10a479.jpg,POTHOLES,559,431,555,396
7,3ad3c0fab444ec29bb7469f244850a9f.jpg,BAD_BILLBOARD,1067,253,420,-127
3,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,411,375,231,198
3,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,626,585,234,196
3,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,212,155,281,243
3,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,935,826,268,163
3,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,348,283,265,218
3,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,281,225,303,240
7,1ba29ef6f2d91cca784a35f2e8404357.jpg,BAD_BILLBOARD,782,644,198,144
3,6b4aaff3ec3b9d76b4fab3eba61117a8.jpg,GARBAGE,125,-38,271,69
9,a55c9f9e92797e2a83af7c56064562fb.jpg,CLUTTER_SIDEWALK,856,411,336,195
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,311,33,96,0
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,402,309,87,31
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,443,351,77,22
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,482,392,87,12
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,560,467,75,29
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,829,757,79,34
7,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,769,708,76,32
3,f77b400dacb3d80f9f134f36c1ac1272.jpg,GARBAGE,437,332,315,252
3,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,523,413,277,204
3,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,551,476,232,187
3,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,736,641,419,364
3,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,654,593,448,398
3,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,150,62,411,347
2,4255fa84582ba207069d415202d520ae.jpg,POTHOLES,525,398,419,246
2,4255fa84582ba207069d415202d520ae.jpg,POTHOLES,594,312,510,314
2,8f3102d6fe68ff31a5df66bef5bd9194.jpg,POTHOLES,488,276,471,314
2,8f3102d6fe68ff31a5df66bef5bd9194.jpg,POTHOLES,573,406,455,261
4,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,261,-65,313,136
4,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,370,144,279,155
4,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,507,261,273,157
4,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,841,442,352,116
4,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,1009,603,447,58
3,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,350,271,253,203
3,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,350,265,305,259
3,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,405,356,351,329
3,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,487,428,231,170
5,9b39d91113b05558b5213353a8d1331f.jpg,BROKEN_SIGNAGE,144,100,231,178
3,df86235a1187a57ba394526c8f9e6756.jpg,GARBAGE,452,359,427,355
2,1e33ea635bbd53e27edce25039d3c5ad.jpg,POTHOLES,640,533,455,310
2,1e33ea635bbd53e27edce25039d3c5ad.jpg,POTHOLES,836,548,568,386
3,eda3cef534743264cba3f3c953fe4f7b.jpg,GARBAGE,931,877,386,309
3,8cfdf1920c0c09c89bdae14bbae4328e.jpg,GARBAGE,646,562,235,175
3,8cfdf1920c0c09c89bdae14bbae4328e.jpg,GARBAGE,197,104,250,173
3,51be0f0e093fe2222c70b46c7dd31709.jpg,GARBAGE,568,454,271,176
7,08142cfc052cd0e58dbdfd25b9c76ea9.jpg,BAD_BILLBOARD,475,241,115,3
3,5d2aa33d21ddb864b9e7be856bd30860.jpg,GARBAGE,474,371,245,209
3,5d2aa33d21ddb864b9e7be856bd30860.jpg,GARBAGE,472,418,220,178
3,0560cd977021e78f9136e22d53d95268.jpg,GARBAGE,949,790,466,344
3,0560cd977021e78f9136e22d53d95268.jpg,GARBAGE,749,672,450,379
9,0560cd977021e78f9136e22d53d95268.jpg,CLUTTER_SIDEWALK,761,158,518,347
2,8d3839b819a5bcc91f60c3c6ccbc3e6b.jpg,POTHOLES,343,176,332,256
2,8d3839b819a5bcc91f60c3c6ccbc3e6b.jpg,POTHOLES,294,35,381,278
3,515d78c618eb1e559b5211f90674a7a3.jpg,GARBAGE,488,414,446,390
3,455255272d6689b5fcac862a9c8eb996.jpg,GARBAGE,432,376,323,289
3,455255272d6689b5fcac862a9c8eb996.jpg,GARBAGE,795,716,492,418
9,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,323,9,276,195
9,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,562,268,247,198
9,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,740,523,242,188
3,515212fd296f6a95e5366506eb808d3f.jpg,GARBAGE,714,601,257,155
3,515212fd296f6a95e5366506eb808d3f.jpg,GARBAGE,824,653,274,173
0,515212fd296f6a95e5366506eb808d3f.jpg,GRAFFITI,771,638,207,108
3,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,884,756,478,392
3,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,107,-19,453,332
3,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,340,268,437,378
3,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,97,0,264,206
3,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,215,92,147,85
3,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,448,234,176,48
9,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,CLUTTER_SIDEWALK,1165,-342,473,96
3,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,398,247,297,207
3,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,476,353,301,193
3,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,419,307,302,185
3,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,949,797,291,216
3,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,822,756,277,211
3,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,750,622,273,197
3,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,825,748,419,366
2,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,POTHOLES,436,230,412,247
2,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,POTHOLES,644,252,524,285
3,9850da5c696bba23ac442fb07a6e0d1d.jpg,GARBAGE,606,460,307,209
3,9850da5c696bba23ac442fb07a6e0d1d.jpg,GARBAGE,512,369,288,200
3,783509a9f5d47d8f17d7b97065947bbf.jpg,GARBAGE,594,490,240,163
3,783509a9f5d47d8f17d7b97065947bbf.jpg,GARBAGE,553,479,411,342
3,37852eec49aa40698664ccaefac0a62d.jpg,GARBAGE,751,634,379,306
3,37852eec49aa40698664ccaefac0a62d.jpg,GARBAGE,682,617,306,246
0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,699,613,175,97
0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,701,600,207,137
0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,761,658,220,120
0,b207e8bf3cf7bca18afe3049c287af42.jpg,GRAFFITI,774,653,183,128
0,b207e8bf3cf7bca18afe3049c287af42.jpg,GRAFFITI,876,757,190,143
3,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,385,264,351,279
3,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,221,175,451,411
3,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,86,44,454,401
7,3eaee7e645fa2a54ec2018464c714263.jpg,BAD_BILLBOARD,592,517,201,119
4,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,394,-5,357,108
4,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,674,248,399,99
4,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,1024,504,432,117
4,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,444,-7,314,52
4,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,662,269,305,59
4,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,1034,477,334,51
4,1c7c8a9d55cae39ab6ce2f00aca8d876.jpg,CONSTRUCTION_ROAD,706,349,275,145
2,0d381ce87d91f7173d368191ca9547f2.jpg,POTHOLES,296,11,506,344
3,bc9cce9c4c5567e54df50b03e7c3d866.jpg,GARBAGE,544,452,298,174
3,bc9cce9c4c5567e54df50b03e7c3d866.jpg,GARBAGE,670,602,247,179
9,b4e011b1d14a3000d351cdec4ebbd137.jpg,CLUTTER_SIDEWALK,897,218,330,170
3,b4e011b1d14a3000d351cdec4ebbd137.jpg,GARBAGE,638,422,341,272
4,5ba59eaae491b93fc28b7c60bd3aaaf7.jpg,CONSTRUCTION_ROAD,530,-148,698,-12
4,5ba59eaae491b93fc28b7c60bd3aaaf7.jpg,CONSTRUCTION_ROAD,1005,314,616,73
3,0dc464bf9aaa382ce31edda2899099e7.jpg,GARBAGE,154,45,474,395
3,afe887951d2566e508964643ff1f9664.jpg,GARBAGE,603,535,240,185
9,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,324,122,174,133
9,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,407,285,188,133
9,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,755,548,214,154
3,70e722cd70daa8591a63cdd7153c16b6.jpg,GARBAGE,785,726,202,153
8,9aa4a1f5afa13e35a212a86ff3fbe849.jpg,SAND_ON_ROAD,279,107,269,179
8,9aa4a1f5afa13e35a212a86ff3fbe849.jpg,SAND_ON_ROAD,478,191,307,162
3,7ee2f46c0b0c915feb94019e02998ae6.jpg,GARBAGE,634,576,315,266
3,566d716f1e1812804e1b6ecae24131d3.jpg,GARBAGE,815,721,254,208
3,566d716f1e1812804e1b6ecae24131d3.jpg,GARBAGE,757,685,255,199
0,5a89e78f23172807102aa8b7104c9e21.jpg,GRAFFITI,566,110,391,206
0,5a89e78f23172807102aa8b7104c9e21.jpg,GRAFFITI,869,485,361,238
7,ebc470da1fad7357d61aa063edf16d6b.jpg,BAD_BILLBOARD,222,135,173,125
7,ebc470da1fad7357d61aa063edf16d6b.jpg,BAD_BILLBOARD,170,-8,179,112
8,f5e3d9e7263a111ca6c89ffc4603cd6c.jpg,SAND_ON_ROAD,444,266,262,131
3,f5e3d9e7263a111ca6c89ffc4603cd6c.jpg,GARBAGE,861,798,262,199
3,f5e3d9e7263a111ca6c89ffc4603cd6c.jpg,GARBAGE,880,825,257,176
2,9043767cd25faccc167b0a14ac7a89ad.jpg,POTHOLES,230,65,421,285
2,9043767cd25faccc167b0a14ac7a89ad.jpg,POTHOLES,171,-14,483,318
4,dd68663d6531f78ceb2069da66e0f005.jpg,CONSTRUCTION_ROAD,397,149,268,127
4,dd68663d6531f78ceb2069da66e0f005.jpg,CONSTRUCTION_ROAD,286,-26,278,90
4,677dd32e467f0b49372258b554a8ab64.jpg,CONSTRUCTION_ROAD,662,-90,606,72
4,677dd32e467f0b49372258b554a8ab64.jpg,CONSTRUCTION_ROAD,1054,428,592,193
3,34b8b29c7cb140b84192b342437e5355.jpg,GARBAGE,164,42,396,324
10,34b8b29c7cb140b84192b342437e5355.jpg,UNKEPT_FACADE,850,593,313,173
0,19acfc0e877cede8bcfab02175369eed.jpg,GRAFFITI,1008,795,239,83
3,ddcfaf0f94a6ddf0b43c94d7750537ad.jpg,GARBAGE,800,704,262,185
3,ddcfaf0f94a6ddf0b43c94d7750537ad.jpg,GARBAGE,905,854,298,243
4,1b32bd643ae937a683a7644f51233e0f.jpg,CONSTRUCTION_ROAD,825,702,270,177
3,196dfeb7932689b6db3af08bcdcc891a.jpg,GARBAGE,366,248,282,230
3,196dfeb7932689b6db3af08bcdcc891a.jpg,GARBAGE,821,395,294,2
3,df9cb70dbe0ae07e87bbe14e7e618f21.jpg,GARBAGE,494,343,350,239
3,df9cb70dbe0ae07e87bbe14e7e618f21.jpg,GARBAGE,640,445,407,292
3,df9cb70dbe0ae07e87bbe14e7e618f21.jpg,GARBAGE,427,286,469,372
3,38798dd2008df426f9b90f39deb171ce.jpg,GARBAGE,243,138,371,287
3,38798dd2008df426f9b90f39deb171ce.jpg,GARBAGE,261,152,480,400
3,38798dd2008df426f9b90f39deb171ce.jpg,GARBAGE,523,316,447,259
0,7b89ccf258299b00807c2ae724dab7ba.jpg,GRAFFITI,339,-41,322,56
7,ae83c5625f25d63d856bd37b4b0555f3.jpg,BAD_BILLBOARD,661,524,171,76
4,ae83c5625f25d63d856bd37b4b0555f3.jpg,CONSTRUCTION_ROAD,556,445,232,169
4,ae83c5625f25d63d856bd37b4b0555f3.jpg,CONSTRUCTION_ROAD,281,119,258,140
4,ae83c5625f25d63d856bd37b4b0555f3.jpg,CONSTRUCTION_ROAD,185,-23,265,132
4,ae83c5625f25d63d856bd37b4b0555f3.jpg,CONSTRUCTION_ROAD,414,333,230,168
3,e988d56a045315b828343821940259c7.jpg,GARBAGE,352,215,342,256
2,e988d56a045315b828343821940259c7.jpg,POTHOLES,745,338,525,337
7,6146d1f031813ae6e1850a8a07b0f4c2.jpg,BAD_BILLBOARD,1039,695,227,66
3,9e6ff66ccd3e8cd5748ddda8c3dd97f7.jpg,GARBAGE,273,189,305,230
4,629f68b295f8dca083cddb1654240e09.jpg,CONSTRUCTION_ROAD,1085,353,462,20
4,629f68b295f8dca083cddb1654240e09.jpg,CONSTRUCTION_ROAD,345,-84,331,81
4,629f68b295f8dca083cddb1654240e09.jpg,CONSTRUCTION_ROAD,477,177,268,122
9,1e35618d2a48c1406a65ff4d1af8af98.jpg,CLUTTER_SIDEWALK,420,-63,295,189
9,1e35618d2a48c1406a65ff4d1af8af98.jpg,CLUTTER_SIDEWALK,840,254,299,193
9,1e35618d2a48c1406a65ff4d1af8af98.jpg,CLUTTER_SIDEWALK,1009,666,310,191
8,242093ea1390f948508b14c669f600bd.jpg,SAND_ON_ROAD,663,101,357,154
8,242093ea1390f948508b14c669f600bd.jpg,SAND_ON_ROAD,979,851,317,262
2,5b28328ba177bdbf364f57d11c8ee263.jpg,POTHOLES,595,398,432,286
3,d999e72bab13ea7e5091349169e545ec.jpg,GARBAGE,737,685,282,242
3,a20754090c759e373857d2cc269286a7.jpg,GARBAGE,272,172,244,215
3,a20754090c759e373857d2cc269286a7.jpg,GARBAGE,396,321,369,324
7,a20754090c759e373857d2cc269286a7.jpg,BAD_BILLBOARD,673,226,192,69
7,322bc2851fa62bca7becdd8ea84415a1.jpg,BAD_BILLBOARD,413,146,181,42
3,48ad155891ba88f14974ba30e2412555.jpg,GARBAGE,855,793,355,300
3,48ad155891ba88f14974ba30e2412555.jpg,GARBAGE,974,824,250,151
3,48ad155891ba88f14974ba30e2412555.jpg,GARBAGE,599,523,242,194
3,36bb921c5c059289b23e4a8d62357c2b.jpg,GARBAGE,837,790,250,216
3,36bb921c5c059289b23e4a8d62357c2b.jpg,GARBAGE,860,812,282,232
3,e55dfef9a42916bfe6029691e4fd41d4.jpg,GARBAGE,660,546,277,183
3,e55dfef9a42916bfe6029691e4fd41d4.jpg,GARBAGE,801,644,285,186
3,e55dfef9a42916bfe6029691e4fd41d4.jpg,GARBAGE,859,763,263,202
3,93dfdbf37ce53f0fe4c2ebf6f6581cca.jpg,GARBAGE,775,707,287,224
1,2bb02e9237647d20bf2188ba7b798f0a.jpg,FADED_SIGNAGE,386,291,184,104
3,a6426f3b2ca826a24c7c4173d6884c94.jpg,GARBAGE,381,295,326,248
0,86e2704ffaf4e84f3f8bbbc3d5473ee2.jpg,GRAFFITI,177,83,271,208
0,bd1acfa0f96a12c5e444fcbe116de862.jpg,GRAFFITI,69,13,181,143
3,f7cc1700147d13a7ca13e0fb1a6ea8c5.jpg,GARBAGE,895,629,346,228
3,f7cc1700147d13a7ca13e0fb1a6ea8c5.jpg,GARBAGE,665,533,280,201
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,469,284,276,135
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,407,61,355,54
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,221,-60,482,-50
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,774,553,296,132
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,1005,638,352,100
4,03858da6a532e19e7fdbe35530bf2447.jpg,CONSTRUCTION_ROAD,617,531,251,155
7,8c5b1858a5e29dedc7e8844f294b997b.jpg,BAD_BILLBOARD,715,483,176,90
3,8c5b1858a5e29dedc7e8844f294b997b.jpg,GARBAGE,390,318,223,177
4,c4b21e494a068b613c12a0a4e149a106.jpg,CONSTRUCTION_ROAD,707,563,275,119
4,c4b21e494a068b613c12a0a4e149a106.jpg,CONSTRUCTION_ROAD,984,578,383,110
8,c4b21e494a068b613c12a0a4e149a106.jpg,SAND_ON_ROAD,913,786,264,171
7,397d788240c25e7aaa301d018ef4e0fb.jpg,BAD_BILLBOARD,167,38,198,138
7,397d788240c25e7aaa301d018ef4e0fb.jpg,BAD_BILLBOARD,249,160,202,148
8,6b3981c80be1c7c31fea5d1524493fa5.jpg,SAND_ON_ROAD,855,687,294,175
8,6b3981c80be1c7c31fea5d1524493fa5.jpg,SAND_ON_ROAD,695,575,270,208
8,6b3981c80be1c7c31fea5d1524493fa5.jpg,SAND_ON_ROAD,633,520,252,201
3,8c10398341e274dbe55e2d9039881f8a.jpg,GARBAGE,444,393,352,291
3,8c10398341e274dbe55e2d9039881f8a.jpg,GARBAGE,270,224,434,394
4,37cc5216035ca1a78c32c730da111f5a.jpg,CONSTRUCTION_ROAD,387,65,328,227
4,37cc5216035ca1a78c32c730da111f5a.jpg,CONSTRUCTION_ROAD,687,290,319,236
4,37cc5216035ca1a78c32c730da111f5a.jpg,CONSTRUCTION_ROAD,914,538,320,224
4,e9ef1bab977ea384d1d69c911b172ea4.jpg,CONSTRUCTION_ROAD,381,-76,418,76
4,e9ef1bab977ea384d1d69c911b172ea4.jpg,CONSTRUCTION_ROAD,745,257,407,107
9,51df13b04570bcd97956b57ffd5e5b9b.jpg,CLUTTER_SIDEWALK,956,127,441,164
3,6b351d5ff08e3e3956dc06d0ca204e4c.jpg,GARBAGE,712,554,308,230
3,48f531c9cd86e518f6c61ac779e7b785.jpg,GARBAGE,888,791,246,185
3,48f531c9cd86e518f6c61ac779e7b785.jpg,GARBAGE,925,867,247,188
8,48f531c9cd86e518f6c61ac779e7b785.jpg,SAND_ON_ROAD,846,741,270,163
3,1c6ccb1fc3f1f6bd65f6163523e9727a.jpg,GARBAGE,175,48,328,246
3,1c6ccb1fc3f1f6bd65f6163523e9727a.jpg,GARBAGE,74,7,333,250
3,1c6ccb1fc3f1f6bd65f6163523e9727a.jpg,GARBAGE,363,273,300,248
3,1c6ccb1fc3f1f6bd65f6163523e9727a.jpg,GARBAGE,407,335,295,257
3,1c6ccb1fc3f1f6bd65f6163523e9727a.jpg,GARBAGE,562,464,306,234
4,773303c1616fc55329dcd08274ca594b.jpg,CONSTRUCTION_ROAD,373,165,213,117
4,773303c1616fc55329dcd08274ca594b.jpg,CONSTRUCTION_ROAD,440,290,193,108
4,773303c1616fc55329dcd08274ca594b.jpg,CONSTRUCTION_ROAD,584,422,198,126
4,ad2715da3d182fe378621620f5d1a389.jpg,CONSTRUCTION_ROAD,434,313,223,159
4,ad2715da3d182fe378621620f5d1a389.jpg,CONSTRUCTION_ROAD,379,170,252,137
4,ad2715da3d182fe378621620f5d1a389.jpg,CONSTRUCTION_ROAD,288,-36,287,110
2,ad2715da3d182fe378621620f5d1a389.jpg,POTHOLES,202,-53,545,284
2,ad2715da3d182fe378621620f5d1a389.jpg,POTHOLES,418,122,582,315
